dmodel_ddelta
1723.9002101396427
676.0990034906097
131.81494528276338
78.5987225503085
2303.390859168745
2652.244641432698
1629.2188785340659
2021.8659369565883
1437.1781200996372
2732.666787289003
2312.2499796426832
49.00133190654994
2456.203822250323
115.63169869062372
2022.3892908269208
442.08364031890204
2476.4280611141367
1430.6958830945705
753.4532332001824
1086.3193377922742
104.14987691559062
320.3258942749025
1830.716101159757
1756.1633161537134
1656.384967538501
978.1187876488614
2960.7708302851606
2900.063238998465
1878.6288782708914
1766.5127794289178
1887.999700440839
992.5225274150422
345.6048488362066
1995.5397250209705
1382.6772770249086
781.0118999264799
1266.6134277845629
2569.241053015634
2728.9415063772453
907.6677454399187
1521.4442482052077
811.6482973986085
1591.1245121263207
854.2693537703907
999.9492403560947
2572.0327255826173
568.3709032101378
1680.7126571963745
227.82752441419873
2370.090231666288
